638 600 737 400
345 258 680 360
638 746 398 0
439 615 611 878
954 228 493 677
638 101 500 358
638 827 609 515
0 638 638 213
441 78 98 352
638 228 627 496
228 339 410 401
638 395 948 258
638 258 595 0
638 291 724 0
954 233 358 0
228 613 33 453
333 246 280 43
212 446 249 447
915 950 191 556
175 509 163 626
115 594 729 385
866 971 594 563
638 894 850 590
101 228 943 405
638 209 218 818
291 638 952 217
934 991 291 675
857 425 33 635
638 588 53 827
638 0 109 595
638 638 185 486
638 827 342 583
901 469 677 58
211 440 741 168
720 168 168 778
109 835 0 101
638 309 57 300
800 333 890 465
916 193 972 509
950 469 250 0
291 910 515 360
721 517 286 538
638 818 868 895
291 63 598 45
371 291 462 595
590 439 541 942
166 15 126 874
291 228 895 677
638 626 302 833
401 795 189 935
638 494 206 596
228 74 396 57
638 90 228 977
638 638 843 362
991 954 833 952
335 604 499 282
494 604 509 640
360 396 815 717
794 565 973 74
954 124 638 447
638 638 291 694
638 401 396 722
959 109 400 595
638 577 426 109
686 5 492 442
638 441 246 384
109 90 873 674
360 228 722 689
638 818 441 595
638 291 327 818
638 721 360 803
638 101 950 98
590 557 234 999
942 19 905 358
98 469 932 611
665 69 689 644
638 953 258 850
482 414 837 168
583 638 784 950
638 206 567 290
971 358 672 763
324 558 677 950
638 611 827 952
640 985 18 639
360 991 808 517
981 989 469 124
638 638 846 582
638 638 787 518
638 638 0 28
638 86 669 871
722 291 51 228
298 818 550 58
638 950 283 462
0 164 815 818
725 568 353 982
248 953 677 333
401 101 858 242
663 988 871 968
291 424 559 469
848 533 486 75
228 164 447 282
638 437 818 583
620 567 729 644
357 487 401 635
638 761 209 518
715 463 465 916
638 725 51 833
638 266 477 73
638 785 212 829
638 228 588 661
0 638 274 357
638 441 598 0
638 841 871 930
721 258 763 636
638 518 420 39
233 318 388 979
638 170 225 240
721 58 109 525
627 399 235 850
638 94 181 205
638 73 315 494
638 164 910 814
638 991 779 232
876 463 357 0
787 998 858 583
642 827 357 97
638 101 588 371
638 732 544 90
0 101 395 147
638 101 168 233
638 638 101 74
638 827 741 901
638 298 892 596
638 358 123 772
228 506 225 776
638 259 532 613
0 0 9 383
388 228 725 32
638 494 388 588
228 644 957 833
638 677 954 983
689 952 499 644
222 401 56 163
171 875 298 952
638 952 559 665
165 598 214 904
182 627 396 161
693 156 696 950
425 333 910 360
638 463 690 78
638 249 258 164
658 228 441 17
913 732 239 62
638 425 26 408
638 101 506 84
638 224 642 0
638 228 949 600
638 131 954 680
638 734 588 827
638 30 509 810
971 168 336 384
651 588 441 330
30 469 897 959
638 462 575 701
638 294 784 874
739 154 930 341
638 6 734 107
638 240 895 991
638 388 189 58
27 447 295 627
638 154 57 598
99 469 175 638
228 106 892 554
302 324 367 565
638 848 952 0
360 625 721 317
897 15 698 274
644 171 571 0
638 818 445 991
665 494 635 440
546 400 509 11
638 461 703 0
638 384 101 142
638 324 684 209
638 944 827 56
143 392 834 98
779 746 312 694
25 315 950 441
425 186 52 0
573 63 401 734
101 291 330 971
224 126 819 725
638 0 228 827
164 581 670 633
595 827 239 168
638 228 126 734
30 264 610 273
952 101 353 715
479 952 447 876
638 509 638 50
638 37 464 425
759 704 980 583
638 123 4 856
638 942 905 951
638 740 722 410
0 848 732 10
638 494 578 638
638 228 711 120
209 233 895 33
638 228 417 242
465 282 44 592
638 598 0 9
291 732 273 916
638 638 74 15
0 291 959 178
893 420 600 668
701 959 690 988
638 360 343 671
638 115 330 588
638 621 101 472
233 0 638 689
848 595 463 0
638 233 954 583
638 333 588 0
638 772 430 208
4 764 182 997
638 156 395 360
638 98 494 495
638 952 892 217
638 330 494 543
638 164 143 0
638 0 638 939
495 665 543 520
638 638 48 400
638 952 160 343
291 228 231 306
638 0 680 494
638 689 627 996
388 232 872 380
638 677 271 358
638 689 955 991
638 129 644 0
638 595 195 534
638 129 960 930
638 396 653 0
638 518 606 827
228 130 73 991
638 401 279 595
463 469 632 232
779 184 739 800
638 33 463 677
638 360 952 611
638 178 73 298
206 565 480 369
638 85 953 509
638 456 969 240
401 440 209 762
638 446 644 0
638 38 324 0
638 870 638 168
818 410 126 358
638 506 271 0
638 202 0 638
638 2 932 939
487 202 767 384
746 997 950 405
638 926 206 355
228 74 739 711
638 638 991 895
638 136 379 725
747 73 785 89
638 843 747 713
638 818 206 401
638 950 238 0
277 463 779 73
228 644 430 371
638 779 499 0
638 440 652 0
638 494 896 233
638 401 415 469
638 129 136 2
72 345 20 434
40 101 73 40
638 0 644 610
638 877 793 17
254 818 440 833
638 924 517 0
439 707 805 367
638 209 939 472
638 68 379 388
638 555 495 765
0 441 455 228
638 927 837 0
638 595 131 897
638 239 440 627
401 518 818 434
928 463 866 318
0 878 638 518
0 793 388 0
746 469 300 574
638 209 121 360
638 465 526 213
638 164 73 435
595 233 959 509
638 916 895 410
638 255 621 205
913 300 414 817
638 360 915 462
638 588 384 463
876 396 293 636
916 640 638 309
638 360 271 722
638 436 782 206
638 360 638 0
638 26 886 119
638 950 991 682
638 228 614 509
750 0 101 454
0 629 547 486
638 364 54 931
56 443 19 209
638 827 116 926
638 359 440 249
400 465 216 506
638 228 669 315
638 827 147 589
677 567 998 764
638 827 774 98
638 175 400 287
338 644 459 0
440 600 420 373
638 0 0 991
228 717 848 108
950 121 927 481
638 638 465 746
893 663 779 588
638 0 638 717
638 595 479 881
638 248 833 559
638 360 950 465
98 92 588 583
638 866 0 147
719 355 680 228
638 441 818 520
638 827 895 362
959 465 587 950
926 101 951 34
228 914 125 871
638 583 932 430
638 357 250 233
400 401 206 232
689 492 493 843
638 910 665 440
638 436 449 647
143 974 893 627
638 4 384 463
638 871 145 0
638 952 316 789
558 486 598 102
638 506 892 258
493 32 952 669
469 244 895 547
638 774 228 937
289 130 48 228
638 951 101 291
755 384 258 425
638 827 958 163
638 818 425 689
877 469 998 0
401 677 326 73
638 19 959 233
638 371 436 764
746 156 78 712
360 796 842 628
0 689 465 629
638 430 541 0
638 638 368 89
0 638 665 84
388 167 360 869
679 309 233 224
638 944 638 878
985 405 972 0
167 57 772 245
638 503 98 731
638 175 931 504
679 916 441 0
638 361 954 134
638 595 772 33
440 318 128 663
236 371 84 212
638 784 843 509
638 741 769 500
638 383 185 388
56 424 981 0
565 638 469 762
682 109 248 680
590 302 503 440
101 952 988 810
638 640 440 33
606 572 441 892
233 228 275 73
638 228 494 283
592 466 772 732
638 719 380 949
638 764 430 440
638 0 0 5
228 611 487 291
847 959 215 258
318 495 109 701
101 360 57 265
887 463 526 432
638 942 73 646
193 850 635 368
850 0 109 440
638 73 854 441
298 991 182 228
654 642 496 790
10 572 905 85
228 996 605 639
746 12 106 506
638 198 403 357
451 358 165 360
638 942 232 249
509 58 665 0
638 463 233 0
494 254 789 149
0 638 233 163
638 645 880 97
638 353 101 33
31 573 0 638
271 971 526 30
638 367 590 358
818 228 775 38
638 219 40 876
109 509 674 240
228 355 541 537
638 892 422 249
228 5 824 189
638 228 116 101
638 145 639 463
294 271 892 73
836 220 642 283
689 827 151 398
638 164 4 633
638 400 787 228
638 494 495 627
950 298 983 87
638 440 414 33
357 535 9 24
640 291 318 802
638 109 456 388
638 360 689 240
638 638 892 657
729 228 950 388
0 638 638 764
481 168 989 952
638 0 282 318
689 895 827 610
73 420 952 982
638 991 254 286
638 588 864 838
228 715 827 793
638 0 101 143
638 388 465 480
90 271 477 905
58 214 400 362
388 315 2 991
573 638 698 469
638 950 959 279
638 357 282 671
638 383 228 417
638 4 424 209
638 360 610 827
638 251 680 455
638 591 952 400
526 631 848 498
398 602 815 644
638 596 284 939
850 441 58 0
0 638 516 228
638 148 644 233
638 101 167 0
425 595 592 0
871 0 282 638
0 627 315 343
271 787 78 0
827 228 10 767
638 638 989 430
0 638 583 469
27 349 746 0
638 909 495 249
638 974 631 715
0 638 506 425
534 495 206 124
638 638 262 779
228 27 628 214
638 61 297 683
228 764 209 233
638 282 405 221
732 440 839 430
638 30 441 959
805 799 635 282
425 952 644 636
258 228 635 4
950 827 558 503
590 0 441 454
228 755 952 78
228 228 259 814
638 918 450 500
388 520 964 916
638 622 464 282
841 400 536 924
638 330 942 910
638 39 447 393
638 90 827 841
638 717 541 892
388 429 27 26
638 638 211 511
0 638 109 1
233 317 410 101
638 73 472 278
291 0 638 463
991 964 732 487
291 631 547 959
77 779 701 979
0 494 878 638
426 588 551 827
983 441 739 355
638 258 818 209
644 0 101 388
638 358 638 595
746 891 710 651
638 950 345 583
228 674 389 818
638 401 5 254
638 711 585 0
8 258 143 790
818 632 629 324
291 54 631 597
640 469 509 371
638 896 800 4
711 423 4 626
0 494 233 542
638 558 310 839
638 282 214 27
638 73 950 291
827 895 26 734
638 959 463 101
910 469 52 209
638 233 163 78
156 515 509 661
638 520 428 388
638 420 942 0
401 594 789 147
638 910 401 509
228 258 583 311
638 193 970 441
638 298 873 355
638 33 357 520
638 388 520 715
228 677 636 652
638 358 371 0
627 192 395 818
638 680 290 340
638 164 440 0
818 595 677 59
638 330 573 191
463 767 228 898
911 413 712 529
638 27 164 441
370 644 552 463
214 644 147 857
638 400 573 384
638 109 454 818
639 959 481 420
638 509 450 91
638 520 638 209
638 897 959 594
463 445 37 747
638 692 734 633
258 38 964 932
638 895 895 240
233 0 638 635
455 897 101 0
638 715 136 940
638 506 659 362
991 833 481 503
0 0 247 311
638 328 228 331
638 129 143 486
638 674 275 876
228 24 372 620
638 56 9 57
750 356 175 349
73 494 158 57
73 577 897 971
638 73 26 240
638 916 875 0
638 228 277 595
722 405 891 538
638 49 384 453
638 101 60 928
638 626 722 600
610 551 954 764
638 661 73 198
638 136 964 360
638 676 462 184
638 355 818 962
638 0 644 715
228 38 504 98
388 101 469 97
242 282 784 56
494 360 896 514
291 638 388 405
638 774 288 848
638 627 522 101
228 102 661 763
638 360 546 267
228 994 388 384
799 357 101 430
228 41 991 939
638 52 457 631
228 101 907 734
0 441 526 895
539 290 425 150
167 291 98 712
638 86 274 246
206 895 818 264
638 315 495 827
638 164 795 952
638 360 57 601
638 340 805 150
638 826 687 413
638 129 477 991
440 101 291 0
638 638 701 670
215 827 233 503
638 988 85 610
638 644 258 71
638 494 78 0
638 291 101 469
638 425 274 289
638 954 177 827
228 254 258 186
494 245 208 0
412 511 494 579
638 155 75 440
124 789 9 76
638 228 958 598
638 644 633 440
638 726 843 517
961 715 820 360
638 388 426 462
689 109 9 408
236 232 612 712
725 131 326 951
333 164 19 520
638 0 638 291
509 991 388 818
241 203 192 628
772 492 991 358
638 494 539 677
439 665 101 777
362 245 355 863
638 30 362 495
722 635 291 318
209 779 228 165
638 689 425 250
638 640 17 338
8 74 841 959
638 934 56 400
638 469 30 388
62 189 401 959
638 506 265 771
638 638 463 233
705 824 233 900
291 0 164 968
165 69 934 469
592 271 725 636
202 518 960 991
638 955 330 291
638 93 245 115
0 638 395 890
638 233 494 927
228 701 760 388
638 258 401 362
355 789 345 109
40 795 746 840
582 166 146 362
122 39 0 864
638 0 101 209
654 0 258 639
638 971 426 862
638 626 997 824
638 916 998 880
638 823 168 313
638 611 433 469
968 271 645 19
638 405 463 318
638 324 964 827
751 35 986 517
15 827 376 265
638 638 518 634
638 499 347 640
400 589 586 0
552 721 438 0
638 547 543 670
600 880 790 233
638 401 228 129
779 550 101 402
638 532 689 39
0 638 434 228
638 164 469 0
638 166 976 747
638 727 371 0
638 274 388 240
638 228 425 360
449 741 583 819
638 0 644 991
638 878 111 56
401 388 48 454
339 772 417 3
291 518 401 101
638 463 146 26
981 739 955 940
827 746 651 38
405 751 454 991
991 392 985 405
228 504 599 191
638 291 440 309
638 168 644 469
644 638 518 790
0 952 233 991
638 360 509 209
425 763 163 257
638 69 349 40
206 56 202 288
661 101 19 56
228 934 48 732
685 952 827 401
722 959 596 451
638 638 638 441
638 588 835 101
638 616 58 26
638 661 401 563
595 609 233 827
638 437 509 0
850 202 588 228
168 734 258 677
638 812 75 99
414 298 804 882
721 747 939 578
228 779 822 919
638 725 170 441
638 291 441 184
638 425 684 894
441 774 663 346
366 367 790 509
638 777 983 57
638 959 419 506
0 228 101 663
401 787 486 155
638 626 713 545
638 699 799 30
400 952 613 1
950 583 956 417
638 124 5 318
638 279 0 271
638 689 830 712
908 638 848 240
721 939 562 0
638 325 425 143
326 17 318 233
635 543 698 734
638 326 910 462
345 494 907 596
638 291 959 469
701 241 157 228
638 818 652 258
895 299 271 982
638 746 369 740
677 406 200 360
638 799 233 384
0 638 358 240
638 729 379 0
228 689 401 911
638 228 441 63
701 950 872 783
638 131 209 445
923 463 595 561
638 4 940 101
638 258 843 749
638 209 349 677
695 556 857 765
465 933 547 689
228 627 168 71
228 795 18 124
0 291 939 895
291 155 567 146
638 499 228 577
638 315 482 54
463 583 633 101
638 238 27 85
638 228 991 264
31 734 511 848
638 109 232 800
129 959 425 383
509 734 696 414
638 4 71 0
441 778 426 810
638 101 980 0
594 30 9 38
638 495 455 266
228 302 117 132
249 124 509 80
638 37 667 254
638 400 246 291
638 228 479 583
509 371 925 440
228 839 42 509
41 848 661 147
291 897 19 0
638 0 638 991
818 97 286 991
332 996 49 677
318 638 383 774
638 645 418 264
170 720 677 703
638 441 991 240
638 228 400 361
384 315 649 677
211 168 670 129
638 182 991 950
401 551 822 0
638 73 463 493
638 638 430 878
991 969 951 521
895 98 595 626
285 212 388 282
638 462 185 388
323 611 345 395
950 97 595 914
638 638 912 321
638 827 891 0
638 463 593 2
943 388 228 299
638 163 721 477
494 282 57 848
19 472 206 890
638 228 405 494
250 588 441 161
638 721 959 206
726 752 647 514
73 189 101 562
345 583 472 259
109 776 689 447
30 722 613 358
627 517 101 162
250 708 381 384
644 228 886 294
638 362 862 71
880 165 950 22
638 101 622 420
638 0 547 2
129 776 447 101
638 360 109 76
133 317 880 892
887 290 4 0
291 228 888 472
638 209 521 989
621 101 820 211
345 573 456 257
440 293 233 689
638 651 262 780
638 827 576 621
638 191 620 789
638 806 951 952
638 63 254 604
638 910 101 77
638 644 157 776
818 258 217 254
0 638 360 404
167 675 93 450
638 959 75 0
638 638 638 9
371 827 32 620
434 0 228 441
638 228 191 793
638 393 499 830
638 959 143 212
638 456 892 610
638 0 638 689
258 30 33 614
638 690 955 56
638 355 51 776
638 746 729 979
638 271 19 954
638 228 800 440
228 51 386 493
360 703 143 4
638 228 384 0
878 661 360 40
40 689 994 450
638 463 193 266
638 0 959 644
638 843 31 611
827 371 1 895
55 147 587 45
238 291 278 911
638 126 120 179
131 95 747 394
228 934 835 705
636 249 86 367
638 44 73 40
638 721 541 0
764 506 131 117
638 871 518 233
638 583 827 165
779 442 758 734
638 827 164 368
101 827 441 807
228 494 942 463
638 651 288 265
291 0 282 952
638 280 635 300
638 209 290 645
638 998 991 810
638 184 577 441
638 677 408 131
384 318 0 827
638 991 168 0
0 360 131 611
842 674 145 517
848 71 818 710
164 876 677 430
677 863 827 486
638 583 826 595
638 959 232 938
147 282 690 699
291 462 101 818
0 228 228 258
355 952 729 323
638 738 871 506
638 595 358 0
291 672 952 147
638 903 441 291
638 109 40 388
777 402 983 300
638 114 425 991
0 388 964 285
638 359 233 309
324 638 454 675
638 465 892 734
228 495 440 247
661 920 789 98
521 246 954 897
638 670 644 857
638 910 90 939
638 4 643 727
46 752 209 816
638 73 688 315
638 417 779 58
447 270 774 588
638 890 45 704
638 477 952 506
638 129 89 58
638 158 441 952
401 640 333 360
638 627 534 91
184 129 605 254
638 58 527 0
271 507 441 971
638 30 661 914
359 191 910 621
638 337 763 499
638 509 441 441
469 793 689 903
839 642 164 633
638 280 465 220
360 611 106 500
638 721 286 0
638 518 494 357
638 228 441 511
638 258 640 0
291 441 258 388
994 957 823 163
345 669 175 964
291 124 682 634
638 191 547 311
638 282 708 282
638 680 188 494
638 638 0 233
635 371 863 660
818 401 613 289
638 494 667 441
638 469 815 708
638 893 905 588
638 164 109 611
638 233 158 952
878 575 156 609
638 254 441 518
638 286 209 395
58 818 282 246
689 360 711 627
638 943 278 0
638 388 211 790
577 951 735 463
638 818 980 206
638 291 848 0
315 360 197 504
638 15 571 469
638 500 930 888
638 848 189 595
168 291 101 389
638 134 73 185
638 271 827 534
401 15 588 494
638 371 810 820
638 644 4 433
916 4 472 651
638 0 228 271
638 168 499 0
638 168 923 143
663 300 40 384
544 393 588 0
638 101 271 337
689 401 818 30
638 388 722 878
635 991 469 949
640 415 917 146
291 388 955 384
638 604 311 677
614 73 165 595
638 228 102 233
640 386 543 604
818 700 950 644
0 469 456 10
638 445 720 672
517 254 509 324
638 298 164 914
905 579 573 793
638 1 107 971
638 255 170 514
417 636 818 341
638 493 952 495
638 857 5 311
638 58 158 410
312 755 244 0
361 129 651 583
841 41 268 472
401 109 571 573
638 933 793 952
638 278 746 651
962 732 340 269
638 627 303 506
638 871 583 959
50 892 672 910
56 254 289 249
690 691 958 818
291 168 323 819
638 228 799 818
638 318 588 417
638 448 258 441
282 445 187 0
746 19 991 168
638 465 137 61
638 73 788 168
84 878 73 0
638 576 964 989
360 279 463 708
638 291 488 398
638 991 250 939
677 165 145 600
638 985 750 788
638 0 228 2
430 99 58 358
638 291 240 809
638 694 371 15
505 401 49 827
406 789 224 715
425 441 961 26
638 400 779 482
288 324 228 588
638 166 388 725
400 4 175 494
125 464 168 17
638 487 531 175
638 818 771 246
740 588 793 516
254 573 993 271
638 638 56 477
638 324 689 493
451 574 704 952
638 109 361 538
638 388 487 348
638 165 299 492
931 469 506 910
388 638 638 677
638 894 0 184
989 50 163 989
640 815 675 85
445 818 304 360
638 0 638 949
638 232 950 606
638 466 988 447
638 894 398 74
866 330 330 119
638 233 595 810
31 663 565 897
638 638 67 246
291 125 538 109
910 865 651 300
279 324 685 679
971 293 769 959
686 425 952 419
638 251 682 209
629 595 195 12
638 360 721 180
638 690 456 850
638 851 7 0
638 441 73 790
358 466 563 826
638 562 989 184
818 818 897 506
829 37 430 892
540 682 57 495
638 400 258 839
638 440 672 775
168 280 690 799
638 767 4 588
638 4 390 598
0 280 136 715
848 469 105 692
638 511 249 774
600 310 785 970
638 0 371 291
215 0 401 388
638 494 463 167
638 874 509 594
638 0 638 815
163 638 939 499
638 62 129 172
638 638 638 0
638 952 463 910
638 638 779 541
638 401 779 434
638 677 694 500
638 598 178 469
241 875 341 69
638 897 626 78
509 494 551 220
487 126 355 488
638 959 934 98
638 959 991 558
638 405 635 23
638 762 206 594
228 729 259 209
638 848 912 622
721 101 541 360
638 228 483 827
78 259 908 725
638 767 254 246
638 151 598 357
638 233 780 962
638 154 209 0
228 360 245 136
0 638 58 228
638 360 974 259
461 916 614 559
638 711 729 228
638 37 101 258
417 495 371 116
638 428 232 850
981 544 388 71
638 56 930 119
638 971 57 0
0 638 878 950
638 844 209 959
638 434 388 533
638 734 988 33
193 610 269 4
425 328 389 228
417 291 821 0
291 638 559 420
233 794 58 588
638 739 851 33
638 339 872 1
517 228 627 915
638 401 827 137
638 101 878 441
638 4 827 595
638 345 109 842
638 900 711 665
638 751 155 0
638 829 704 371
974 543 827 258
401 175 727 539
638 665 541 960
638 722 426 728
638 818 499 254
638 228 414 760
638 101 315 245
300 424 148 675
638 401 787 360
959 574 456 400
638 726 511 583
638 959 774 343
0 720 908 991
52 910 930 335
638 704 779 401
228 123 627 763
453 439 340 810
638 441 627 388
638 209 914 414
638 613 309 232
638 913 309 784
638 469 871 746
878 779 485 209
779 380 98 954
638 463 583 462
638 190 734 384
155 469 251 355
417 73 991 469
689 360 163 656
638 567 131 827
0 133 310 441
638 991 246 493
638 583 206 676
638 291 228 483
734 311 674 721
638 818 590 132
638 808 101 813
818 638 273 178
638 758 702 17
638 833 701 358
689 520 2 259
910 224 393 403
638 974 233 463
959 282 132 477
638 463 819 820
228 441 206 564
571 425 952 74
638 228 827 360
129 441 228 499
638 462 404 109
30 0 494 862
638 704 401 292
689 282 534 158
638 974 860 388
228 538 66 310
228 360 266 715
638 519 58 150
864 228 371 445
271 135 583 982
795 222 973 779
0 57 0 638
638 492 87 583
